2022-10-26 17:42:39,660 DEBUG   SenderThread:17592 [sender.py:send_request():317] send_request: stop_status
2022-10-26 17:42:40,362 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\wandb-summary.json
2022-10-26 17:42:40,630 INFO    Thread-56 :17592 [upload_job.py:push():143] Uploaded file C:\Users\wz\AppData\Local\Temp\tmpmd9q00l3wandb\38krhsld-media/table/game_log_4_3abc53729168686045ad.table.json
2022-10-26 17:42:41,369 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\output.log
2022-10-26 17:42:41,530 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-26 17:42:41,530 DEBUG   SenderThread:17592 [sender.py:send_request():317] send_request: log_artifact
2022-10-26 17:42:41,546 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: partial_history
2022-10-26 17:42:42,377 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table\game_log_5_2cf72f93528759bb6dc0.table.json
2022-10-26 17:42:42,377 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table
2022-10-26 17:42:43,657 INFO    Thread-58 :17592 [upload_job.py:push():101] Uploaded file C:\Users\wz\.cache\wandb\artifacts\obj\md5\b7\7f13e59630c2b1d480eadb2af91cba
2022-10-26 17:42:45,127 INFO    SenderThread:17592 [sender.py:send_request_log_artifact():1222] logged artifact run-1ly5imo6-game_log - {'id': 'QXJ0aWZhY3Q6MjU4OTgyNjM5', 'digest': '98a19810a2a2ad2bbf9dd5c900729ccd', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNTI3OTY0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjU4OTgyNDA0', 'versionIndex': 4}}, 'version': 'latest'}
2022-10-26 17:42:45,127 DEBUG   SenderThread:17592 [sender.py:send():303] send: files
2022-10-26 17:42:45,128 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file media\table\game_log_5_2cf72f93528759bb6dc0.table.json with policy now
2022-10-26 17:42:45,128 DEBUG   SenderThread:17592 [sender.py:send():303] send: history
2022-10-26 17:42:45,129 DEBUG   SenderThread:17592 [sender.py:send():303] send: summary
2022-10-26 17:42:45,130 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-26 17:42:45,404 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\wandb-summary.json
2022-10-26 17:42:46,031 INFO    Thread-59 :17592 [upload_job.py:push():143] Uploaded file C:\Users\wz\AppData\Local\Temp\tmpmd9q00l3wandb\3r35z2to-media/table/game_log_5_2cf72f93528759bb6dc0.table.json
2022-10-26 17:42:46,909 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-26 17:42:46,909 DEBUG   SenderThread:17592 [sender.py:send_request():317] send_request: log_artifact
2022-10-26 17:42:46,918 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: partial_history
2022-10-26 17:42:47,418 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\output.log
2022-10-26 17:42:47,419 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table\game_log_6_725df6d2e7cea5c32a91.table.json
2022-10-26 17:42:47,419 INFO    Thread-37 :17592 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\wz\Desktop\context-aware-embedding-master\Resources\code\wandb\run-20221026_174117-1ly5imo6\files\media\table
2022-10-26 17:42:48,997 INFO    Thread-61 :17592 [upload_job.py:push():101] Uploaded file C:\Users\wz\.cache\wandb\artifacts\obj\md5\8e\4ef2af63b3ba188257244395148b4b
2022-10-26 17:42:49,451 DEBUG   HandlerThread:17592 [handler.py:handle_request():138] handle_request: partial_history
2022-10-26 17:42:50,491 INFO    SenderThread:17592 [sender.py:send_request_log_artifact():1222] logged artifact run-1ly5imo6-game_log - {'id': 'QXJ0aWZhY3Q6MjU4OTgyODk2', 'digest': '548c0beec4f5c7de970f0f9c1b3b22ff', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxNTI3OTY0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjU4OTgyNjM5', 'versionIndex': 5}}, 'version': 'latest'}
2022-10-26 17:42:50,491 DEBUG   SenderThread:17592 [sender.py:send():303] send: files
2022-10-26 17:42:50,491 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file media\table\game_log_6_725df6d2e7cea5c32a91.table.json with policy now
2022-10-26 17:42:50,492 DEBUG   SenderThread:17592 [sender.py:send():303] send: history
2022-10-26 17:42:50,492 DEBUG   SenderThread:17592 [sender.py:send():303] send: summary
2022-10-26 17:42:50,493 INFO    SenderThread:17592 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
